Simulation time,plant,
98.400000,36153.588775,
98.410000,36189.200189,
98.420000,36224.847235,
98.430000,36260.529946,
98.440000,36296.248358,
98.450000,36332.002509,
98.460000,36367.792432,
98.470000,36403.618164,
98.480000,36439.479741,
98.490000,36475.377199,
98.500000,36511.310573,
98.510000,36547.279899,
98.520000,36583.285215,
98.530000,36619.326554,
98.540000,36655.403954,
98.550000,36691.517450,
98.560000,36727.667080,
98.570000,36763.852878,
98.580000,36800.074881,
98.590000,36836.333125,
98.600000,36872.627646,
98.610000,36908.958482,
98.620000,36945.325667,
98.630000,36981.729239,
98.640000,37018.169234,
98.650000,37054.645688,
98.660000,37091.158637,
98.670000,37127.708119,
98.680000,37164.294170,
98.690000,37200.916826,
98.700000,37237.576124,
98.710000,37274.272101,
98.720000,37311.004793,
98.730000,37347.774237,
98.740000,37384.580470,
98.750000,37421.423529,
98.760000,37458.303450,
98.770000,37495.220270,
98.780000,37532.174026,
98.790000,37569.164756,
98.800000,37606.192495,
98.810000,37643.257282,
98.820000,37680.359153,
98.830000,37717.498145,
98.840000,37754.674296,
98.850000,37791.887642,
98.860000,37829.138221,
98.870000,37866.426069,
98.880000,37903.751225,
98.890000,37941.113726,
98.900000,37978.513608,
98.910000,38015.950910,
98.920000,38053.425668,
98.930000,38090.937921,
98.940000,38128.487705,
98.950000,38166.075058,
98.960000,38203.700018,
98.970000,38241.362623,
98.980000,38279.062909,
98.990000,38316.800915,
99.000000,38354.576678,
99.010000,38392.390236,
99.020000,38430.241627,
99.030000,38468.130889,
99.040000,38506.058059,
99.050000,38544.023176,
99.060000,38582.026277,
99.070000,38620.067401,
99.080000,38658.146584,
99.090000,38696.263867,
99.100000,38734.419285,
99.110000,38772.612879,
99.120000,38810.844685,
99.130000,38849.114742,
99.140000,38887.423088,
99.150000,38925.769761,
99.160000,38964.154801,
99.170000,39002.578244,
99.180000,39041.040130,
99.190000,39079.540497,
99.200000,39118.079383,
99.210000,39156.656827,
99.220000,39195.272867,
99.230000,39233.927543,
99.240000,39272.620891,
99.250000,39311.352953,
99.260000,39350.123765,
99.270000,39388.933366,
99.280000,39427.781796,
99.290000,39466.669093,
99.300000,39505.595296,
99.310000,39544.560444,
99.320000,39583.564576,
99.330000,39622.607730,
99.340000,39661.689946,
99.350000,39700.811263,
99.360000,39739.971720,
99.370000,39779.171356,
99.380000,39818.410209,
99.390000,39857.688320,
99.400000,39897.005727,
99.410000,39936.362470,
99.420000,39975.758588,
99.430000,40015.194120,
99.440000,40054.669106,
99.450000,40094.183585,
99.460000,40133.737597,
99.470000,40173.331180,
99.480000,40212.964375,
99.490000,40252.637221,
99.500000,40292.349758,
99.510000,40332.102025,
99.520000,40371.894062,
99.530000,40411.725909,
99.540000,40451.597605,
99.550000,40491.509190,
99.560000,40531.460705,
99.570000,40571.452188,
99.580000,40611.483680,
99.590000,40651.555222,
99.600000,40691.666851,
99.610000,40731.818610,
99.620000,40772.010538,
99.630000,40812.242674,
99.640000,40852.515060,
99.650000,40892.827735,
99.660000,40933.180739,
99.670000,40973.574113,
99.680000,41014.007897,
99.690000,41054.482133,
99.700000,41094.996863,
99.710000,41135.552129,
99.720000,41176.147972,
99.730000,41216.784432,
99.740000,41257.461550,
99.750000,41298.179366,
99.760000,41338.937923,
99.770000,41379.737259,
99.780000,41420.577416,
99.790000,41461.458435,
99.800000,41502.380356,
99.810000,41543.343221,
99.820000,41584.347071,
99.830000,41625.391947,
99.840000,41666.477889,
99.850000,41707.604938,
99.860000,41748.773137,
99.870000,41789.982525,
99.880000,41831.233145,
99.890000,41872.525038,
99.900000,41913.858244,
99.910000,41955.232805,
99.920000,41996.648763,
99.930000,42038.106159,
99.940000,42079.605034,
99.950000,42121.145431,
99.960000,42162.727389,
99.970000,42204.350952,
99.980000,42246.016161,
99.990000,42287.723056,
100.000000,42329.471681,
100.010000,42371.262077,
100.020000,42413.094285,
100.030000,42454.968348,
100.040000,42496.884307,
100.050000,42538.842204,
100.060000,42580.842081,
100.070000,42622.883981,
100.080000,42664.967945,
100.090000,42707.094015,
100.100000,42749.262234,
100.110000,42791.472643,
100.120000,42833.725285,
100.130000,42876.020202,
100.140000,42918.357436,
100.150000,42960.737030,
100.160000,43003.159026,
100.170000,43045.623467,
100.180000,43088.130395,
100.190000,43130.679851,
100.200000,43173.271880,
100.210000,43215.906524,
100.220000,43258.583825,
100.230000,43301.303825,
100.240000,43344.066568,
100.250000,43386.872097,
100.260000,43429.720453,
100.270000,43472.611681,
100.280000,43515.545822,
100.290000,43558.522920,
100.300000,43601.543018,
100.310000,43644.606158,
100.320000,43687.712385,
100.330000,43730.861740,
100.340000,43774.054267,
100.350000,43817.290009,
100.360000,43860.569010,
100.370000,43903.891312,
100.380000,43947.256960,
100.390000,43990.665995,
100.400000,44034.118463,
100.410000,44077.614405,
100.420000,44121.153866,
100.430000,44164.736889,
100.440000,44208.363518,
100.450000,44252.033797,
100.460000,44295.747768,
100.470000,44339.505475,
100.480000,44383.306963,
100.490000,44427.152276,
100.500000,44471.041456,
100.510000,44514.974548,
100.520000,44558.951595,
100.530000,44602.972643,
100.540000,44647.037734,
100.550000,44691.146913,
100.560000,44735.300223,
100.570000,44779.497709,
100.580000,44823.739416,
100.590000,44868.025386,
100.600000,44912.355666,
100.610000,44956.730297,
100.620000,45001.149327,
100.630000,45045.612797,
100.640000,45090.120754,
100.650000,45134.673241,
100.660000,45179.270303,
100.670000,45223.911984,
100.680000,45268.598329,
100.690000,45313.329384,
100.700000,45358.105191,
100.710000,45402.925797,
100.720000,45447.791245,
100.730000,45492.701582,
100.740000,45537.656851,
100.750000,45582.657097,
100.760000,45627.702366,
100.770000,45672.792702,
100.780000,45717.928151,
100.790000,45763.108757,
100.800000,45808.334566,
100.810000,45853.605623,
100.820000,45898.921973,
100.830000,45944.283661,
100.840000,45989.690733,
100.850000,46035.143234,
100.860000,46080.641209,
100.870000,46126.184704,
100.880000,46171.773764,
100.890000,46217.408435,
100.900000,46263.088763,
100.910000,46308.814792,
100.920000,46354.586569,
100.930000,46400.404139,
100.940000,46446.267549,
100.950000,46492.176843,
100.960000,46538.132068,
100.970000,46584.133270,
100.980000,46630.180494,
100.990000,46676.273786,
101.000000,46722.413193,
101.010000,46768.598761,
101.020000,46814.830535,
101.030000,46861.108562,
101.040000,46907.432888,
101.050000,46953.803560,
101.060000,47000.220622,
101.070000,47046.684123,
101.080000,47093.194108,
101.090000,47139.750624,
101.100000,47186.353716,
101.110000,47233.003432,
101.120000,47279.699819,
101.130000,47326.442922,
101.140000,47373.232789,
101.150000,47420.069465,
101.160000,47466.952999,
101.170000,47513.883436,
101.180000,47560.860824,
101.190000,47607.885208,
101.200000,47654.956638,
101.210000,47702.075158,
101.220000,47749.240816,
101.230000,47796.453660,
101.240000,47843.713736,
101.250000,47891.021092,
101.260000,47938.375780,
101.270000,47985.777847,
101.280000,48033.227341,
101.290000,48080.724309,
101.300000,48128.268800,
101.310000,48175.860860,
101.320000,48223.500538,
101.330000,48271.187880,
101.340000,48318.922935,
101.350000,48366.705751,
101.360000,48414.536374,
101.370000,48462.414854,
101.380000,48510.341237,
101.390000,48558.315572,
101.400000,48606.337907,
101.410000,48654.408289,
101.420000,48702.526768,
101.430000,48750.693391,
101.440000,48798.908205,
101.450000,48847.171261,
101.460000,48895.482604,
101.470000,48943.842285,
101.480000,48992.250352,
101.490000,49040.706852,
101.500000,49089.211834,
101.510000,49137.765347,
101.520000,49186.367439,
101.530000,49235.018159,
101.540000,49283.717556,
101.550000,49332.465678,
101.560000,49381.262574,
101.570000,49430.108293,
101.580000,49479.002884,
101.590000,49527.946395,
101.600000,49576.938876,
101.610000,49625.980375,
101.620000,49675.070942,
101.630000,49724.210625,
101.640000,49773.399474,
101.650000,49822.637539,
101.660000,49871.924867,
101.670000,49921.261509,
101.680000,49970.647513,
101.690000,50020.082930,
101.700000,50069.567809,
101.710000,50119.102198,
101.720000,50168.686149,
101.730000,50218.319709,
101.740000,50268.002930,
101.750000,50317.735859,
101.760000,50367.518549,
101.770000,50417.351047,
101.780000,50467.233404,
101.790000,50517.165669,
101.800000,50567.147894,
101.810000,50617.180127,
101.820000,50667.262418,
101.830000,50717.394819,
101.840000,50767.577378,
101.850000,50817.810146,
101.860000,50868.093173,
101.870000,50918.426510,
101.880000,50968.810207,
101.890000,51019.244313,
101.900000,51069.728881,
101.910000,51120.263959,
101.920000,51170.849599,
101.930000,51221.485851,
101.940000,51272.172766,
101.950000,51322.910394,
101.960000,51373.698786,
101.970000,51424.537993,
101.980000,51475.428066,
101.990000,51526.369056,
102.000000,51577.361013,
102.010000,51628.403988,
102.020000,51679.498033,
102.030000,51730.643198,
102.040000,51781.839535,
102.050000,51833.087095,
102.060000,51884.385929,
102.070000,51935.736088,
102.080000,51987.137624,
102.090000,52038.590587,
102.100000,52090.095030,
102.110000,52141.651004,
102.120000,52193.258561,
102.130000,52244.917751,
102.140000,52296.628627,
102.150000,52348.391240,
102.160000,52400.205642,
102.170000,52452.071884,
102.180000,52503.990020,
102.190000,52555.960099,
102.200000,52607.982175,
102.210000,52660.056300,
102.220000,52712.182525,
102.230000,52764.360902,
102.240000,52816.591483,
102.250000,52868.874322,
102.260000,52921.209469,
102.270000,52973.596978,
102.280000,53026.036900,
102.290000,53078.529288,
102.300000,53131.074195,
102.310000,53183.671673,
102.320000,53236.321773,
102.330000,53289.024550,
102.340000,53341.780056,
102.350000,53394.588343,
102.360000,53447.449464,
102.370000,53500.363472,
102.380000,53553.330420,
102.390000,53606.350360,
102.400000,53659.423346,
102.410000,53712.549430,
102.420000,53765.728666,
102.430000,53818.961107,
102.440000,53872.246806,
102.450000,53925.585816,
102.460000,53978.978190,
102.470000,54032.423982,
102.480000,54085.923245,
102.490000,54139.476032,
102.500000,54193.082398,
102.510000,54246.742394,
102.520000,54300.456076,
102.530000,54354.223497,
102.540000,54408.044710,
102.550000,54461.919768,
102.560000,54515.848727,
102.570000,54569.831640,
102.580000,54623.868560,
102.590000,54677.959541,
102.600000,54732.104638,
102.610000,54786.303905,
102.620000,54840.557395,
102.630000,54894.865163,
102.640000,54949.227263,
102.650000,55003.643749,
102.660000,55058.114676,
102.670000,55112.640098,
102.680000,55167.220069,
102.690000,55221.854643,
102.700000,55276.543877,
102.710000,55331.287823,
102.720000,55386.086536,
102.730000,55440.940072,
102.740000,55495.848485,
102.750000,55550.811829,
102.760000,55605.830160,
102.770000,55660.903532,
102.780000,55716.032001,
102.790000,55771.215621,
102.800000,55826.454448,
102.810000,55881.748536,
102.820000,55937.097946,
102.830000,55992.502735,
102.840000,56047.962958,
102.850000,56103.478670,
102.860000,56159.049927,
102.870000,56214.676785,
102.880000,56270.359299,
102.890000,56326.097526,
102.900000,56381.891520,
102.910000,56437.741337,
102.920000,56493.647034,
102.930000,56549.608666,
102.940000,56605.626290,
102.950000,56661.699960,
102.960000,56717.829735,
102.970000,56774.015668,
102.980000,56830.257818,
102.990000,56886.556239,
103.000000,56942.910989,
103.010000,56999.322124,
103.020000,57055.789699,
103.030000,57112.313772,
103.040000,57168.894400,
103.050000,57225.531638,
103.060000,57282.225543,
103.070000,57338.976172,
103.080000,57395.783582,
103.090000,57452.647830,
103.100000,57509.568972,
103.110000,57566.547065,
103.120000,57623.582167,
103.130000,57680.674334,
103.140000,57737.823624,
103.150000,57795.030094,
103.160000,57852.293800,
103.170000,57909.614800,
103.180000,57966.993152,
103.190000,58024.428913,
103.200000,58081.922140,
103.210000,58139.472891,
103.220000,58197.081223,
103.230000,58254.747194,
103.240000,58312.470861,
103.250000,58370.252283,
103.260000,58428.091517,
103.270000,58485.988621,
103.280000,58543.943652,
103.290000,58601.956669,
103.300000,58660.027730,
103.310000,58718.156893,
103.320000,58776.344216,
103.330000,58834.589757,
103.340000,58892.893574,
103.350000,58951.255726,
103.360000,59009.676271,
103.370000,59068.155267,
103.380000,59126.692773,
103.390000,59185.288848,
103.400000,59243.943549,
103.410000,59302.656936,
103.420000,59361.429067,
103.430000,59420.260002,
103.440000,59479.149798,
103.450000,59538.098515,
103.460000,59597.106212,
103.470000,59656.172947,
103.480000,59715.298780,
103.490000,59774.483770,
103.500000,59833.727975,
103.510000,59893.031456,
103.520000,59952.394271,
103.530000,60011.816480,
103.540000,60071.298143,
103.550000,60130.839317,
103.560000,60190.440064,
103.570000,60250.100443,
103.580000,60309.820513,
103.590000,60369.600334,
103.600000,60429.439966,
103.610000,60489.339469,
103.620000,60549.298901,
103.630000,60609.318325,
103.640000,60669.397798,
103.650000,60729.537382,
103.660000,60789.737136,
103.670000,60849.997121,
103.680000,60910.317397,
103.690000,60970.698024,
103.700000,61031.139063,
103.710000,61091.640573,
103.720000,61152.202616,
103.730000,61212.825251,
103.740000,61273.508540,
103.750000,61334.252543,
103.760000,61395.057320,
103.770000,61455.922933,
103.780000,61516.849443,
103.790000,61577.836909,
103.800000,61638.885394,
103.810000,61699.994957,
103.820000,61761.165661,
103.830000,61822.397566,
103.840000,61883.690733,
103.850000,61945.045224,
103.860000,62006.461100,
103.870000,62067.938422,
103.880000,62129.477251,
103.890000,62191.077650,
103.900000,62252.739680,
103.910000,62314.463401,
103.920000,62376.248877,
103.930000,62438.096168,
103.940000,62500.005337,
103.950000,62561.976444,
103.960000,62624.009553,
103.970000,62686.104725,
103.980000,62748.262022,
103.990000,62810.481506,
104.000000,62872.763239,
104.010000,62935.107284,
104.020000,62997.513702,
104.030000,63059.982557,
104.040000,63122.513910,
104.050000,63185.107823,
104.060000,63247.764360,
104.070000,63310.483583,
104.080000,63373.265554,
104.090000,63436.110337,
104.100000,63499.017993,
104.110000,63561.988586,
104.120000,63625.022179,
104.130000,63688.118834,
104.140000,63751.278615,
104.150000,63814.501584,
104.160000,63877.787805,
104.170000,63941.137341,
104.180000,64004.550254,
104.190000,64068.026609,
104.200000,64131.566469,
104.210000,64195.169897,
104.220000,64258.836956,
104.230000,64322.567710,
104.240000,64386.362224,
104.250000,64450.220559,
104.260000,64514.142781,
104.270000,64578.128952,
104.280000,64642.179138,
104.290000,64706.293401,
104.300000,64770.471805,
104.310000,64834.714415,
104.320000,64899.021295,
104.330000,64963.392509,
104.340000,65027.828121,
104.350000,65092.328195,
104.360000,65156.892796,
104.370000,65221.521989,
104.380000,65286.215842,
104.390000,65350.974423,
104.400000,65415.797798,
104.410000,65480.686029,
104.420000,65545.639184,
104.430000,65610.657325,
104.440000,65675.740520,
104.450000,65740.888832,
104.460000,65806.102326,
104.470000,65871.381069,
104.480000,65936.725125,
104.490000,66002.134560,
104.500000,66067.609439,
104.510000,66133.149827,
104.520000,66198.755791,
104.530000,66264.427395,
104.540000,66330.164706,
104.550000,66395.967789,
104.560000,66461.836710,
104.570000,66527.771535,
104.580000,66593.772330,
104.590000,66659.839160,
104.600000,66725.972093,
104.610000,66792.171193,
104.620000,66858.436528,
104.630000,66924.768163,
104.640000,66991.166166,
104.650000,67057.630601,
104.660000,67124.161537,
104.670000,67190.759038,
104.680000,67257.423173,
104.690000,67324.154007,
104.700000,67390.951607,
104.710000,67457.816040,
104.720000,67524.747374,
104.730000,67591.745674,
104.740000,67658.811008,
104.750000,67725.943443,
104.760000,67793.143046,
104.770000,67860.409885,
104.780000,67927.744026,
104.790000,67995.145537,
104.800000,68062.614485,
104.810000,68130.150938,
104.820000,68197.754963,
104.830000,68265.426628,
104.840000,68333.166001,
104.850000,68400.973149,
104.860000,68468.848140,
104.870000,68536.791042,
104.880000,68604.801923,
104.890000,68672.880850,
104.900000,68741.027893,
104.910000,68809.243118,
104.920000,68877.526595,
104.930000,68945.878392,
104.940000,69014.298576,
104.950000,69082.787216,
104.960000,69151.344382,
104.970000,69219.970140,
104.980000,69288.664561,
104.990000,69357.427712,
105.000000,69426.259662,
105.010000,69495.160480,
105.020000,69564.130236,
105.030000,69633.168997,
105.040000,69702.276833,
105.050000,69771.453813,
105.060000,69840.700007,
105.070000,69910.015483,
105.080000,69979.400310,
105.090000,70048.854559,
105.100000,70118.378298,
105.110000,70187.971597,
105.120000,70257.634525,
105.130000,70327.367152,
105.140000,70397.169549,
105.150000,70467.041784,
105.160000,70536.983927,
105.170000,70606.996049,
105.180000,70677.078219,
105.190000,70747.230507,
105.200000,70817.452983,
105.210000,70887.745719,
105.220000,70958.108783,
105.230000,71028.542246,
105.240000,71099.046179,
105.250000,71169.620652,
105.260000,71240.265735,
105.270000,71310.981499,
105.280000,71381.768015,
105.290000,71452.625354,
105.300000,71523.553586,
105.310000,71594.552782,
105.320000,71665.623013,
105.330000,71736.764351,
105.340000,71807.976865,
105.350000,71879.260628,
105.360000,71950.615710,
105.370000,72022.042183,
105.380000,72093.540119,
105.390000,72165.109588,
105.400000,72236.750662,
105.410000,72308.463412,
105.420000,72380.247912,
105.430000,72452.104231,
105.440000,72524.032441,
105.450000,72596.032616,
105.460000,72668.104826,
105.470000,72740.249143,
105.480000,72812.465640,
105.490000,72884.754389,
105.500000,72957.115462,
105.510000,73029.548931,
105.520000,73102.054868,
105.530000,73174.633347,
105.540000,73247.284438,
105.550000,73320.008216,
105.560000,73392.804752,
105.570000,73465.674120,
105.580000,73538.616391,
105.590000,73611.631640,
105.600000,73684.719938,
105.610000,73757.881359,
105.620000,73831.115976,
105.630000,73904.423861,
105.640000,73977.805089,
105.650000,74051.259732,
105.660000,74124.787864,
105.670000,74198.389558,
105.680000,74272.064888,
105.690000,74345.813926,
105.700000,74419.636748,
105.710000,74493.533425,
105.720000,74567.504033,
105.730000,74641.548645,
105.740000,74715.667335,
105.750000,74789.860177,
105.760000,74864.127245,
105.770000,74938.468613,
105.780000,75012.884355,
105.790000,75087.374546,
105.800000,75161.939260,
105.810000,75236.578571,
105.820000,75311.292553,
105.830000,75386.081282,
105.840000,75460.944832,
105.850000,75535.883278,
105.860000,75610.896694,
105.870000,75685.985155,
105.880000,75761.148737,
105.890000,75836.387514,
105.900000,75911.701561,
105.910000,75987.090953,
105.920000,76062.555766,
105.930000,76138.096075,
105.940000,76213.711960,
105.950000,76289.403502,
105.960000,76365.170775,
105.970000,76441.013855,
105.980000,76516.932818,
105.990000,76592.927741,
106.000000,76668.998699,
106.010000,76745.145768,
106.020000,76821.369024,
106.030000,76897.668544,
106.040000,76974.044403,
106.050000,77050.496679,
106.060000,77127.025448,
106.070000,77203.630787,
106.080000,77280.312771,
106.090000,77357.071478,
106.100000,77433.906984,
106.110000,77510.819366,
106.120000,77587.808702,
106.130000,77664.875068,
106.140000,77742.018541,
106.150000,77819.239199,
106.160000,77896.537119,
106.170000,77973.912377,
106.180000,78051.365052,
106.190000,78128.895220,
106.200000,78206.502960,
106.210000,78284.188349,
106.220000,78361.951464,
106.230000,78439.792384,
106.240000,78517.711187,
106.250000,78595.707949,
106.260000,78673.782750,
106.270000,78751.935667,
106.280000,78830.166778,
106.290000,78908.476162,
106.300000,78986.863897,
106.310000,79065.330062,
106.320000,79143.874734,
106.330000,79222.497993,
106.340000,79301.199916,
106.350000,79379.980584,
106.360000,79458.840074,
106.370000,79537.778465,
106.380000,79616.795836,
106.390000,79695.892267,
106.400000,79775.067836,
106.410000,79854.322623,
106.420000,79933.656706,
106.430000,80013.070165,
106.440000,80092.563080,
106.450000,80172.135530,
106.460000,80251.787595,
106.470000,80331.519353,
106.480000,80411.330886,
106.490000,80491.222272,
106.500000,80571.193592,
106.510000,80651.244925,
106.520000,80731.376352,
106.530000,80811.587952,
106.540000,80891.879806,
106.550000,80972.251994,
106.560000,81052.704597,
106.570000,81133.237695,
106.580000,81213.851368,
106.590000,81294.545697,
106.600000,81375.320762,
106.610000,81456.176645,
106.620000,81537.113426,
106.630000,81618.131186,
106.640000,81699.230007,
106.650000,81780.409968,
106.660000,81861.671152,
106.670000,81943.013639,
106.680000,82024.437511,
106.690000,82105.942849,
106.700000,82187.529735,
106.710000,82269.198250,
106.720000,82350.948475,
106.730000,82432.780494,
106.740000,82514.694386,
106.750000,82596.690235,
106.760000,82678.768122,
106.770000,82760.928128,
106.780000,82843.170337,
106.790000,82925.494831,
106.800000,83007.901691,
106.810000,83090.391000,
106.820000,83172.962841,
106.830000,83255.617296,
106.840000,83338.354447,
106.850000,83421.174377,
106.860000,83504.077169,
106.870000,83587.062906,
106.880000,83670.131671,
106.890000,83753.283546,
106.900000,83836.518616,
106.910000,83919.836962,
106.920000,84003.238668,
106.930000,84086.723818,
106.940000,84170.292495,
106.950000,84253.944782,
106.960000,84337.680763,
106.970000,84421.500522,
106.980000,84505.404141,
106.990000,84589.391707,
107.000000,84673.463301,
107.010000,84757.619008,
107.020000,84841.858912,
107.030000,84926.183097,
107.040000,85010.591648,
107.050000,85095.084648,
107.060000,85179.662183,
107.070000,85264.324336,
107.080000,85349.071193,
107.090000,85433.902837,
107.100000,85518.819353,
107.110000,85603.820827,
107.120000,85688.907343,
107.130000,85774.078986,
107.140000,85859.335841,
107.150000,85944.677994,
107.160000,86030.105529,
107.170000,86115.618532,
107.180000,86201.217088,
107.190000,86286.901282,
107.200000,86372.671201,
107.210000,86458.526930,
107.220000,86544.468554,
107.230000,86630.496160,
107.240000,86716.609833,
107.250000,86802.809659,
107.260000,86889.095724,
107.270000,86975.468115,
107.280000,87061.926917,
107.290000,87148.472217,
107.300000,87235.104102,
107.310000,87321.822657,
107.320000,87408.627969,
107.330000,87495.520125,
107.340000,87582.499212,
107.350000,87669.565317,
107.360000,87756.718525,
107.370000,87843.958925,
107.380000,87931.286604,
107.390000,88018.701648,
107.400000,88106.204144,
107.410000,88193.794181,
107.420000,88281.471845,
107.430000,88369.237224,
107.440000,88457.090405,
107.450000,88545.031477,
107.460000,88633.060526,
107.470000,88721.177641,
107.480000,88809.382910,
107.490000,88897.676420,
107.500000,88986.058266,
107.510000,89074.528540,
107.520000,89163.087331,
107.530000,89251.734728,
107.540000,89340.470819,
107.550000,89429.295693,
107.560000,89518.209439,
107.570000,89607.212145,
107.580000,89696.303902,
107.590000,89785.484797,
107.600000,89874.754921,
107.610000,89964.114362,
107.620000,90053.563209,
107.630000,90143.101553,
107.640000,90232.729483,
107.650000,90322.447088,
107.660000,90412.254459,
107.670000,90502.151684,
107.680000,90592.138855,
107.690000,90682.216060,
107.700000,90772.383391,
107.710000,90862.640936,
107.720000,90952.988787,
107.730000,91043.427034,
107.740000,91133.955768,
107.750000,91224.575078,
107.760000,91315.285055,
107.770000,91406.085791,
107.780000,91496.977376,
107.790000,91587.959900,
107.800000,91679.033456,
107.810000,91770.198133,
107.820000,91861.454024,
107.830000,91952.801218,
107.840000,92044.239809,
107.850000,92135.769887,
107.860000,92227.391543,
107.870000,92319.104870,
107.880000,92410.909959,
107.890000,92502.806902,
107.900000,92594.795790,
107.910000,92686.876716,
107.920000,92779.049772,
107.930000,92871.315050,
107.940000,92963.672642,
107.950000,93056.122641,
107.960000,93148.665139,
107.970000,93241.300228,
107.980000,93334.028002,
107.990000,93426.848552,
108.000000,93519.761972,
108.010000,93612.768354,
108.020000,93705.867792,
108.030000,93799.060379,
108.040000,93892.346208,
108.050000,93985.725371,
108.060000,94079.197963,
108.070000,94172.764077,
108.080000,94266.423807,
108.090000,94360.177245,
108.100000,94454.024487,
108.110000,94547.965625,
108.120000,94642.000753,
108.130000,94736.129966,
108.140000,94830.353358,
108.150000,94924.671022,
108.160000,95019.083054,
108.170000,95113.589547,
108.180000,95208.190596,
108.190000,95302.886295,
108.200000,95397.676740,
108.210000,95492.562024,
108.220000,95587.542243,
108.230000,95682.617492,
108.240000,95777.787866,
108.250000,95873.053459,
108.260000,95968.414368,
108.270000,96063.870687,
108.280000,96159.422511,
108.290000,96255.069937,
108.300000,96350.813060,
108.310000,96446.651975,
108.320000,96542.586778,
108.330000,96638.617566,
108.340000,96734.744434,
108.350000,96830.967478,
108.360000,96927.286794,
108.370000,97023.702479,
108.380000,97120.214629,
108.390000,97216.823340,
108.400000,97313.528709,
108.410000,97410.330833,
108.420000,97507.229807,
108.430000,97604.225730,
108.440000,97701.318698,
108.450000,97798.508808,
108.460000,97895.796157,
108.470000,97993.180843,
108.480000,98090.662961,
108.490000,98188.242611,
108.500000,98285.919890,
108.510000,98383.694894,
108.520000,98481.567722,
108.530000,98579.538471,
108.540000,98677.607240,
108.550000,98775.774126,
108.560000,98874.039228,
108.570000,98972.402643,
108.580000,99070.864470,
108.590000,99169.424806,
108.600000,99268.083752,
108.610000,99366.841404,
108.620000,99465.697862,
108.630000,99564.653225,
108.640000,99663.707591,
108.650000,99762.861059,
108.660000,99862.113728,
108.670000,99961.465698,
108.680000,100060.917067,
108.690000,100160.467935,
108.700000,100260.118401,
108.710000,100359.868565,
108.720000,100459.718526,
108.730000,100559.668384,
108.740000,100659.718239,
108.750000,100759.868191,
108.760000,100860.118340,
108.770000,100960.468785,
108.780000,101060.919628,
108.790000,101161.470968,
108.800000,101262.122905,
108.810000,101362.875541,
108.820000,101463.728975,
108.830000,101564.683308,
108.840000,101665.738642,
108.850000,101766.895077,
108.860000,101868.152714,
108.870000,101969.511654,
108.880000,102070.971998,
108.890000,102172.533847,
108.900000,102274.197304,
108.910000,102375.962468,
108.920000,102477.829443,
108.930000,102579.798329,
108.940000,102681.869228,
108.950000,102784.042243,
108.960000,102886.317474,
108.970000,102988.695025,
108.980000,103091.174997,
108.990000,103193.757492,
109.000000,103296.442614,
109.010000,103399.230463,
109.020000,103502.121144,
109.030000,103605.114758,
109.040000,103708.211408,
109.050000,103811.411198,
109.060000,103914.714235,
109.070000,104018.120629,
109.080000,104121.630485,
109.090000,104225.243905,
109.100000,104328.960994,
109.110000,104432.781854,
109.120000,104536.706590,
109.130000,104640.735306,
109.140000,104744.868106,
109.150000,104849.105093,
109.160000,104953.446373,
109.170000,105057.892049,
109.180000,105162.442227,
109.190000,105267.097009,
109.200000,105371.856503,
109.210000,105476.720811,
109.220000,105581.690039,
109.230000,105686.764292,
109.240000,105791.943675,
109.250000,105897.228294,
109.260000,106002.618253,
109.270000,106108.113657,
109.280000,106213.714614,
109.290000,106319.421227,
109.300000,106425.233603,
109.310000,106531.151848,
109.320000,106637.176067,
109.330000,106743.306366,
109.340000,106849.542853,
109.350000,106955.885632,
109.360000,107062.334811,
109.370000,107168.890495,
109.380000,107275.552792,
109.390000,107382.321808,
109.400000,107489.197649,
109.410000,107596.180423,
109.420000,107703.270237,
109.430000,107810.467197,
109.440000,107917.771411,
109.450000,108025.182987,
109.460000,108132.702031,
109.470000,108240.328651,
109.480000,108348.062955,
109.490000,108455.905050,
109.500000,108563.855045,
109.510000,108671.913047,
109.520000,108780.079164,
109.530000,108888.353505,
109.540000,108996.736177,
109.550000,109105.227289,
109.560000,109213.826950,
109.570000,109322.535268,
109.580000,109431.352352,
109.590000,109540.278311,
109.600000,109649.313253,
109.610000,109758.457287,
109.620000,109867.710523,
109.630000,109977.073070,
109.640000,110086.545037,
109.650000,110196.126534,
109.660000,110305.817670,
109.670000,110415.618555,
109.680000,110525.529299,
109.690000,110635.550011,
109.700000,110745.680801,
109.710000,110855.921780,
109.720000,110966.273058,
109.730000,111076.734745,
109.740000,111187.306951,
109.750000,111297.989787,
109.760000,111408.783364,
109.770000,111519.687793,
109.780000,111630.703183,
109.790000,111741.829647,
109.800000,111853.067295,
109.810000,111964.416239,
109.820000,112075.876589,
109.830000,112187.448458,
109.840000,112299.131956,
109.850000,112410.927195,
109.860000,112522.834287,
109.870000,112634.853345,
109.880000,112746.984479,
109.890000,112859.227801,
109.900000,112971.583425,
109.910000,113084.051462,
109.920000,113196.632025,
109.930000,113309.325226,
109.940000,113422.131178,
109.950000,113535.049993,
109.960000,113648.081784,
109.970000,113761.226665,
109.980000,113874.484748,
109.990000,113987.856147,
110.000000,114101.340974,
110.010000,114214.939343,
110.020000,114328.651368,
110.030000,114442.477163,
110.040000,114556.416840,
